id,name,definition,synonyms_exact,alt_ids,subsets,xrefs,replaced_by,consider
UBERON:0000068,embryo stage,A life cycle stage that starts with fertilization and ends with the fully formed embryo.,embryonic stage,,,BilaDO:0000002|EV:0300001|FBdv:00005289|FMA:72652|HsapDv:0000002|MmusDv:0000002|OGES:000000|OGES:000022|SCTID:296280003|WBls:0000003|WBls:0000092|WBls:0000102|XAO:1000012,,
UBERON:0000069,larval stage,"A distinct juvenile stage many animals undergo before metamorphosis into adults. Animals with indirect development such as insects, amphibians, or cnidarians typically have a larval phase of their life cycle.",larva stage,,efo_slim,BTO:0000915|BTO:0000954|EFO:0001303|MIAA:0000400|OGES:000008|Wikipedia:Larva|ZFS:0000048,,
UBERON:0000070,pupal stage,A life cycle stage of holometabolous insects in which the organism is a pupa and starts with the larval-pupal apolysis and ends with pupal-adult apolysis.,pupa stage,,,FBdv:00005349|Wikipedia:Pupa,,
UBERON:0000071,death stage,End of the life of an organism.,,,common_anatomy,XAO:0000437|XtroDO:0000085,,
UBERON:0000072,proximo-distal subdivision of respiratory tract,An section of a respiratory tract.,,,non_informative,FMA:45660|MA:0000434,,
UBERON:0000073,regional part of nervous system,Any part or collection of parts of the central or peripheral nervous system. Parts may span both CNS and PNS.,part of nervous system,,non_informative|upper_level,"BIRNLEX:1157|NCIT:C13040|SCTID:25087005|UMLS:C1518256 {source=""ncithesaurus:Nervous_System_Part""}",,
UBERON:0000074,renal glomerulus,A capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney[GO].,renal glomeruli,,efo_slim|human_reference_atlas|pheno_slim|vertebrate_core,"BTO:0000530|CALOHA:TS-0862|EFO:0003667|EMAPA:28329|EV:0100386|FMA:15624|MA:0001657|MESH:D007678|NCIT:C13250|SCTID:362217000|TAO:0001288|UMLS:C0022663 {source=""ncithesaurus:Glomerulus""}|Wikipedia:Glomerulus|ZFA:0001288",,
UBERON:0000075,subdivision of skeletal system,Anatomical cluster consisting of the skeletal elements and articular elements that are part of an individual subdivision of the organism.,skeletal system subdivision,UBERON:0010322,non_informative,"FMA:85544|galen:ComplexSkeletalStructure|NCIT:C34076|SCTID:118966000|UMLS:C1519343 {source=""ncithesaurus:Skeletal_System_Part""}",,
UBERON:0000076,external ectoderm,The surface (external) layer of ectoderm which begins to proliferate shortly after separation from the neuroectoderm.,surface (external) ectoderm|surface ectoderm,,pheno_slim,"BTO:0006242 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0003-4423-4370"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|EHDAA2:0001968|EHDAA:1494|EHDAA:350|EHDAA:4784|EHDAA:4790|EHDAA:4796|EHDAA:7860|EMAPA:16096|FMA:87656|NCIT:C34309|UMLS:C1515087 {source=""ncithesaurus:Surface_Ectoderm""}|Wikipedia:External_ectoderm",,
UBERON:0000077,mixed endoderm/mesoderm-derived structure,An anatomical structure that develops from the endoderm and the mesoderm.,,,grouping_class,,,
UBERON:0000078,mixed ectoderm/mesoderm/endoderm-derived structure,"An anatomical structure that develops from the ectoderm, mesoderm and endoderm.",,,grouping_class,,,
UBERON:0000079,male reproductive system,The organs associated with producing offspring in the gender that produces spermatozoa.,genitalia of male organism|male genital system|male genitalia|male genitals|male organism genitalia|male organism reproductive system|reproductive system of male organism,,efo_slim|human_reference_atlas|pheno_slim,"BTO:0000082|CALOHA:TS-1310|EFO:0000970|EHDAA2:0001054|EHDAA:8136|EMAPA:17968|EV:0100101|FBbt:00004927 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration""}|FMA:45664|GAID:386|HAO:0000505|MA:0000396|MESH:D005837|NCIT:C12722|SCTID:361340001|TGMA:0000634|UMLS:C0017422 {source=""ncithesaurus:Male_Genitalia""}|UMLS:C1963704 {source=""ncithesaurus:Male_Reproductive_System""}|VHOG:0000725|Wikipedia:Male_reproductive_system_(human)|XAO:0000155",,
UBERON:0000080,mesonephros,"The second stage of the kidney. It serves as the main excretory organ of aquatic vertebrates and as a temporary embryonic kidney in higher vertebrates. It is composed of the mesonephric duct (also called the Wolffian duct), mesonephric tubules, and associated capillary tufts. A single tubule and its associated capillary tuft is called a mesonephric excretory unit; these units are similar in structure and function to nephrons of the adult kidney. The mesonephros is derived from intermediate mesoderm in the vertebrate embryo.",mesonephric kidney|mesonephroi|Wolffian body,,efo_slim|organ_slim|pheno_slim|vertebrate_core,"AAO:0010384|BTO:0001542|CALOHA:TS-0624|EFO:0000928|EHDAA2:0001130|EHDAA:1581|EHDAA:5903|EMAPA:16744|FMA:72171|GAID:1308|MESH:D001755|NCIT:C26467|SCTID:308799002|TAO:0000529|UMLS:C0025492 {source=""ncithesaurus:Mesonephros""}|VHOG:0000038|Wikipedia:Mesonephros|XAO:0000141|ZFA:0000529",,
UBERON:0000081,metanephros,"In mammals, the metanephros is the excretory organ of the fetus, which develops into the mature kidney and is formed from the rear portion of the nephrogenic cord. The metanephros is an endocrine and metabolic organ that filters the blood and excretes the end products of body metabolism in the form of urine[GO].",metanephron,,organ_slim|pheno_slim,"BTO:0001543|EHDAA2:0001137|EHDAA:3089|EHDAA:5911|EMAPA:17373|EMAPA_RETIRED:17207|FMA:72172|NCIT:C34209|SCTID:308797000|UMLS:C0231049 {source=""ncithesaurus:Metanephros""}|VHOG:0000039|Wikipedia:Metanephros#Metanephros",,
UBERON:0000082,adult mammalian kidney,A kidney at the most advanced stage of development in a mammal.,,,,BTO:0000671|CALOHA:TS-0510|FMA:7203|GAID:423|galen:Kidney|MA:0000368|MAT:0000119|MESH:D007668|MIAA:0000119|NCIT:C12415|SCTID:181414000,,
UBERON:0000083,mesonephric tubule,A mesonephric tubule is an epithelial tube that is part of the mesonephros[GO]. Genital ridge that is next to the mesonephros[WP].,,,,AAO:0010389|EHDAA2:0001134|EMAPA:16747|VHOG:0000500|Wikipedia:Mesonephric_tubules|XAO:0000148,,
UBERON:0000084,ureteric bud,An epithelial swelling on the Wolffian duct that elongates to invade the adjacent metanephric mesenchyme[MP].,,,pheno_slim,"BTO:0001646|EHDAA2:0002140|EHDAA:3091|EHDAA:5917|EMAPA:17209|NCIT:C34207|SCTID:361528000|UMLS:C1284058 {source=""ncithesaurus:Metanephric_Diverticulum""}|VHOG:0000541|Wikipedia:Ureteric_bud",,
UBERON:0000085,morula,A spherical embryonic mass of blastomeres formed before the blastula and resulting from cleavage of the fertilized ovum.,,,pheno_slim,"BTO:0001508|EHDAA2:0000005|FMA:292334|GAID:1295|MESH:D009028|NCIT:C34212|SCTID:361474003|UMLS:C0026573 {source=""ncithesaurus:Morula""}|Wikipedia:Morula",,
UBERON:0000086,zona pellucida,"A glycoprotein membrane surrounding the plasma membrane of an oocyte. It is a vital constitutive part of the latter, external but not extraneous to it. The zona pellucida first appears in multilaminar primary oocytes.",,,human_reference_atlas|pheno_slim|vertebrate_core,"BTO:0003135|EHDAA2:0002220|EHDAA:31|EHDAA:62|EMAPA:16035|FMA:18674|GAID:410|MA:0001715|MESH:D015044|NCIT:C33896|TAO:0001111|UMLS:C0043519 {source=""ncithesaurus:Zona_Pellucida""}|Wikipedia:Zona_pellucida|ZFA:0001111",,
UBERON:0000087,inner cell mass,A mass of cells that develop into the body of the embryo and some extraembryonic tissues.,,,early_development|efo_slim|pheno_slim,"EFO:0000547|EHDAA2:0000830|EHDAA:40|EMAPA:16041|FMA:86557|NCIT:C13740|SCTID:361456007|UMLS:C1283994 {source=""ncithesaurus:Inner_Cell_Mass""}|VHOG:0000742|Wikipedia:Inner_cell_mass",,
UBERON:0000088,trophoblast,The mesectodermal cell layer arising from the trophectoderm that erodes the uterine mucosa and contributes to the formation of the placenta.,trophoblast layer,,early_development|pheno_slim,"BTO:0001079|CALOHA:TS-1070|EV:0100120|FMA:83029|GAID:1152|MESH:D014327|NCIT:C93292|SCTID:362839005|UMLS:C0041178 {source=""ncithesaurus:Trophoblast""}|Wikipedia:Trophoblast",,
UBERON:0000089,hypoblast (generic),Missing definition for term UBERON:0000089. Please replace it using linked reference.,hypoblast,,early_development|efo_slim|grouping_class|uberon_slim|vertebrate_core,"AAO:0000229|AAO:0010619|BTO:0003953|EFO:0001930|EMAPA:32762|FMA:293873|MAT:0000418|MIAA:0000418|NCIT:C34190|TAO:0000117|UMLS:C1512561 {source=""ncithesaurus:Hypoblast""}|VHOG:0001222|Wikipedia:Hypoblast|XAO:0003044|ZFA:0000117",,
UBERON:0000090,blastocele,Fluid-filled central region of a blastocyst.,blastocoele|blastocoelic cavity|blastocyst cavity|cleavage cavity|segmentation cavity,,early_development|pheno_slim,AAO:0010433|EHDAA2:0000175|EHDAA:50|EMAPA:16044|FMA:293131|SCTID:361455006|VHOG:0000811|Wikipedia:Blastocele|XAO:0000294,,
UBERON:0000091,bilaminar disc,"A flattened, almost circular bilaminar plate of cells formed when the inner cell mass (aka embryoblast) forms two epithelial layers, each of a distinct lineage, separated by an extracellular basement membrane: the external (dorsal) layer is called the epiblast and the internal (ventral) layer is called the hypoblast (aka primitive endoderm); together, they compose the bilaminar embryonic disc.",bilaminary embryonic disc|bilaminary germ disc,,early_development|pheno_slim,"FMA:293863|NCIT:C34112|UMLS:C1283997 {source=""ncithesaurus:Bilaminar_Embryonic_Disc""}|Wikipedia:Bilaminar_disc",,
UBERON:0000092,post-embryonic stage,"Stage succeeding embryo, including mature structure.",postembryonic stage,,,BilaDO:0000003|OGES:000010|OGES:000014|OGES:000024|WBls:0000022|WBls:0000093|WBls:0000103,,
UBERON:0000093,sulcus,A depression or fissure in the surface of an organ.,,,grouping_class|non_informative,Wikipedia:Sulcus_(anatomy),,
UBERON:0000094,membrane organ,"Nonparenchymatous organ that primarily consists of dense connective tissue organized into a sheet which interconnects two or more organs, separates two or more body spaces from one another, or surrounds an organ or body part. Examples: interosseous membrane of forearm, obturator membrane, tympanic membrane, fibrous pericardium, fascia lata, dura mater. [FMA].",membrane of organ,,,FMA:7145,,
UBERON:0000095,cardiac neural crest,"Portion of neural crest that develops from the dorsal neural tube. It overlaps the vagal neural crest and migrates to populate the pharyngeal arches 3, 4 and 6 (producing structures in the head) and to the heart, forming connective tissue that separates the great vessels of the heart. [Wikipedia].",,,vertebrate_core,TAO:0002173|Wikipedia:Cardiac_neural_crest|XAO:0004190|ZFA:0001648,,
UBERON:0000100,blastopore,The orifice of invagination of the endomesodermal cells during the embryonic stages of an organism.,,,early_development|metazoa_core,AAO:0000045|BTO:0001695|Wikipedia:Blastopore|XAO:0000208,,
UBERON:0000101,lobe of lung,A lung lobe is one of the rounded projections that compose the lung[GO].,lung lobe|pulminory lobe|pulmonary lobe,,pheno_slim,"EMAPA:36281|FMA:7311|galen:LobeOfLung|MA:0003098|NCIT:C34021|SCTID:245524004|UMLS:C0225752 {source=""ncithesaurus:Lung_Lobe""}",,
UBERON:0000102,lung vasculature,The lung vasculature is composed of the tubule structures that carry blood or lymph in the lungs[GO].,lung vascular network|pulmonary vasculature|vascular network of lung|vasculature of lung,,pheno_slim,FMA:73750,,
UBERON:0000104,life cycle,"An entire span of an organism's life. In metazoans, commences with the zygote stage and ends with the death of the organism.",entire life cycle|entire lifespan|life|lifespan,,common_anatomy|upper_level,FBdv:00000000|HsapDv:0000001|MmusDv:0000001|ncithesaurus:Life|OGES:000011,,
UBERON:0000105,life cycle stage,A spatiotemporal region encompassing some part of the life cycle of an organism.,,,common_anatomy|efo_slim|upper_level,BILS:0000105|EFO:0000399|FBdv:00007012|FMA:24120|HsapDv:0000000|MESH:D008018|MmusDv:0000000|ncithesaurus:Developmental_Stage|OlatDv:0000010|PdumDv:0000090|WBls:0000002|XAO:1000000|ZFS:0000000|ZFS:0100000,,
UBERON:0000106,zygote stage,A stage at which the organism is a single cell produced by means of sexual reproduction.,1-cell stage|fertilized egg stage|one cell stage,,efo_slim,"BilaDO:0000005|BILS:0000106|EFO:0001322|EHDAA:27|FBdv:00005288|IDOMAL:0000302 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0003-4423-4370"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|NCIT:C12601|PdumDv:0000100|VHOG:0000745|Wikipedia:Zygote|XAO:1000001|ZFS:0000001",,
UBERON:0000107,cleavage stage,"The first few specialized divisions of an activated animal egg; Stage consisting of division of cells in the early embryo. The zygotes of many species undergo rapid cell cycles with no significant growth, producing a cluster of cells the same size as the original zygote. The different cells derived from cleavage are called blastomeres and form a compact mass called the morula. Cleavage ends with the formation of the blastula.",,,efo_slim,BilaDO:0000006|BILS:0000107|EFO:0001290|FBdv:00000054|MESH:D002970|MmusDv:0000004|OGES:000015|OGES:000020|PdumDv:0000200|Wikipedia:Cleavage_(embryo)|XAO:1000004|ZFS:0000046,,
UBERON:0000108,blastula stage,An early stage of embryonic development in animals. It is produced by cleavage of a fertilized ovum and consists of a spherical layer of around 128 cells surrounding a central fluid-filled cavity called the blastocoel. The blastula follows the morula and precedes the gastrula in the developmental sequence.,,,efo_slim,BilaDO:0000007|BILS:0000108|EFO:0001282|HsapDv:0000006|MmusDv:0000007|OGES:000003|OGES:000016|OGES:000021|WBls:0000005|Wikipedia:Blastula|XAO:1000003|ZFS:0000045,,
UBERON:0000109,gastrula stage,"A stage defined by complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals. The details of gastrulation vary from species to species, but usually result in the formation of the three primary germ layers, ectoderm, mesoderm and endoderm.",,,efo_slim,BilaDO:0000008|BILS:0000109|EFO:0001296|FBdv:00005317|HsapDv:0000010|MmusDv:0000013|OGES:000004|OGES:000019|WBls:0000010|XAO:1000005|ZFS:0000047,,
UBERON:0000110,neurula stage,Staged defined by the formation of a tube from the flat layer of ectodermal cells known as the neural plate. This will give rise to the central nervous system.,,,,BilaDO:0000009|BILS:0000110|HsapDv:0000012|MmusDv:0000017|XAO:1000006,,
UBERON:0000111,organogenesis stage,"A stage at which the ectoderm, endoderm, and mesoderm develop into the internal organs of the organism.",,,,BilaDO:0000010|BILS:0000111|HsapDv:0000015|MmusDv:0000018|OGES:000005|OGES:000032|Wikipedia:Organogenesis,,
UBERON:0000112,sexually immature stage,,immature stage,,efo_slim,BILS:0000112|BTO:0002168|EFO:0001300|EV:0300051|MmusDv:0000043|OGES:000009|XAO:1000010|XtroDO:0000083|ZFS:0000051,,
UBERON:0000113,post-juvenile adult stage,The stage of being a sexually mature adult animal.,,,,BILS:0000113|EV:0300064|EV:0300070|MIAA:0000403|MmusDv:0000110|OGES:000026|OGES:000027|XAO:1000093|ZFS:0000044,,
UBERON:0000114,lung connective tissue,"The connective tissue located between the respiratory (airway and alveolar) epithelium, the capillary endothelium and pleural mesothelium; it contains basement membrane composed of collagen, elastin, proteoglycans, and fibronectin.",connective tissue of lung|pulmonary interstitium,,human_reference_atlas|pheno_slim,EMAPA:35521|FMA:27533|MA:0001782|SCTID:201609008,,
UBERON:0000115,lung epithelium,The epithelial layer of the lung.,epithelial tissue of lung|epithelium of lung|lung epithelial tissue,,pheno_slim,BTO:0001653|EMAPA:32860|MA:0001783,,
UBERON:0000116,lung saccule,Primitive gas exchange portion of the lung composed of type I and type II cells[GO].,,,pheno_slim,,,
UBERON:0000117,respiratory tube,"A tube in the respiratory system. Examples: bronchus, bronchiole, trachea.",segment of tracheobronchial tree,,,"EMAPA:37946 {source=""MA:th""}|FMA:12224",,
UBERON:0000118,lung bud,Structure derived from foregut that becomes a lung[GO].,,,pheno_slim,"BTO:0001643|EHDAA2:0004089|NCIT:C34260|NCIT:C34282|SCTID:361427007|UMLS:C1514420 {source=""ncithesaurus:Primary_Bronchial_Bud""}|UMLS:C1514897 {source=""ncithesaurus:Respiratory_Diverticulum""}|Wikipedia:Respiratory_bud",,
UBERON:0000119,cell layer,"Portion of tissue, that consists of single layer of cells connected to each other by cell junctions. Examples: layer of glial cells; epithelium.",layer of cells,,upper_level,NCIT:C66831,,
UBERON:0000120,blood brain barrier,"Cell layer consisting of lining cells that separates the central nervous system and the bloodstream. The BBB may consist of endothelial cells or glial cells. An endothelial barrier may have arisen independently several times during evolution. In bichir and lungfish the barrier is formed by brain endothelial cells, while in sturgeon it is formed by a complex perivascular glial sheath, but with no detectable tight junctions.",blood-brain barrier,,,"http://uri.neuinfo.org/nif/nifstd/nlx_subcell_100205|MESH:D001812 {sssom:mapping_justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", sssom:author_id=""https://orcid.org/0000-0001-9439-5346"", sssom:mapping_provider=""https://github.com/biopragmatics/biomappings""}|NCIT:C13194|UMLS:C0005854 {source=""ncithesaurus:Blood-Brain_Barrier""}|Wikipedia:Blood-brain_barrier",,
